datetime,cartPos,cartVel,pendPos,,pendVel,action,cartController,exploration
13:19.1,109.28,0,11.29,192,-1,0,Gamepad,0
13:19.1,113.4,4.12,9.29,190,-2,0,Gamepad,0
13:19.2,113.4,0,8.29,189,-1,0,Gamepad,0
13:19.2,109.28,-4.12,6.29,187,-2,-0.9025,Gamepad,0
13:19.2,109.28,0,4.29,185,-2,-0.9025,Gamepad,0
13:19.2,109.28,0,3.29,184,-1,-0.9025,Gamepad,0
13:19.2,111,1.72,3.29,184,0,-0.9025,Gamepad,0
13:19.3,116.49,5.49,4.29,185,1,0,Gamepad,0
13:19.3,123.71,7.22,4.29,185,0,0,Gamepad,0
13:19.3,132.3,8.59,2.29,183,-2,0,Gamepad,0
13:19.3,138.83,6.53,0.29,181,-2,0,Gamepad,0
13:19.3,139.86,1.03,357.29,178,357,0,Gamepad,0
13:19.4,139.86,0,355.29,176,-2,0,Gamepad,0
13:19.4,139.52,-0.34,353.29,174,-2,0,Gamepad,0
13:19.4,139.18,-0.34,350.29,171,-3,0,Gamepad,0
13:19.4,139.18,0,348.29,169,-2,0,Gamepad,0
13:19.4,139.18,0,347.29,168,-1,0,Gamepad,0
13:19.5,139.18,0,345.29,166,-2,0,Gamepad,0
13:19.5,139.18,0,344.29,165,-1,0,Gamepad,0
13:19.5,139.18,0,344.29,165,0,0,Gamepad,0
13:19.5,139.18,0,343.29,164,-1,0,Gamepad,0
13:19.5,139.18,0,344.29,165,1,-0.9025,Gamepad,0
13:19.6,139.18,0,344.29,165,0,-0.9025,Gamepad,0
13:19.6,139.18,0,346.29,167,2,-0.9025,Gamepad,0
13:19.6,141.24,2.06,348.29,169,2,-0.9025,Gamepad,0
13:19.6,144.67,3.43,351.29,172,3,0,Gamepad,0
13:19.6,149.48,4.81,354.29,175,3,0,Gamepad,0
13:19.7,155.67,6.19,355.29,176,1,0,Gamepad,0
13:19.7,158.42,2.75,357.29,178,2,0,Gamepad,0
13:19.7,158.42,0,358.29,179,1,0,Gamepad,0
13:19.7,158.08,-0.34,0.29,181,-358,0,Gamepad,0
13:19.7,158.08,0,1.29,182,1,0,Gamepad,0
13:19.8,158.08,0,2.29,183,1,0,Gamepad,0
13:19.8,158.08,0,3.29,184,1,0,Gamepad,0
13:19.8,158.08,0,4.29,185,1,0,Gamepad,0
13:19.8,158.08,0,5.29,186,1,0,Gamepad,0
13:19.8,158.08,0,6.29,187,1,0,Gamepad,0
13:19.9,158.08,0,6.29,187,0,0,Gamepad,0
13:19.9,158.08,0,6.29,187,0,0,Gamepad,0
13:19.9,158.08,0,6.29,187,0,0,Gamepad,0
13:19.9,158.08,0,6.29,187,0,0,Gamepad,0
13:19.9,158.08,0,6.29,187,0,0,Gamepad,0
13:20.0,158.08,0,6.29,187,0,0,Gamepad,0
13:20.0,158.08,0,5.29,186,-1,0,Gamepad,0
13:20.0,158.08,0,4.29,185,-1,0,Gamepad,0
13:20.0,158.08,0,3.29,184,-1,0,Gamepad,0
13:20.0,158.08,0,2.29,183,-1,0,Gamepad,0
13:20.1,158.08,0,1.29,182,-1,0,Gamepad,0
13:20.1,158.08,0,1.29,182,0,0,Gamepad,0
13:20.1,158.08,0,0.29,181,-1,0,Gamepad,0
13:20.1,158.08,0,359.29,180,359,0,Gamepad,0
13:20.1,158.08,0,357.29,178,-2,0,Gamepad,0
13:20.2,158.08,0,357.29,178,0,0,Gamepad,0
13:20.2,158.08,0,356.29,177,-1,0,Gamepad,0
13:20.2,158.08,0,355.29,176,-1,0,Gamepad,0
13:20.2,158.08,0,354.29,175,-1,0,Gamepad,0
13:20.2,158.08,0,354.29,175,0,0,Gamepad,0
13:20.3,158.08,0,353.29,174,-1,0,Gamepad,0
13:20.3,158.08,0,353.29,174,0,-0.9025,Gamepad,0
13:20.3,158.08,0,354.29,175,1,-0.9025,Gamepad,0
13:20.3,158.08,0,354.29,175,0,-0.9025,Gamepad,0
13:20.3,159.79,1.71,356.29,177,2,-0.9025,Gamepad,0
13:20.4,163.23,3.44,357.29,178,1,0,Gamepad,0
13:20.4,168.38,5.15,359.29,180,2,0,Gamepad,0
13:20.4,173.54,5.16,359.29,180,0,0,Gamepad,0
13:20.4,175.95,2.41,359.29,180,0,0,Gamepad,0
13:20.4,175.95,0,359.29,180,0,0,Gamepad,0
13:20.5,175.6,-0.35,359.29,180,0,0,Gamepad,0
13:20.5,175.6,0,359.29,180,0,0,Gamepad,0
13:20.5,175.6,0,359.29,180,0,0,Gamepad,0
13:20.5,175.26,-0.34,359.29,180,0,0,Gamepad,0
13:20.5,175.26,0,359.29,180,0,0,Gamepad,0
13:20.6,175.6,0.34,359.29,180,0,0,Gamepad,0
13:20.6,175.6,0,359.29,180,0,0,Gamepad,0
13:20.6,175.6,0,359.29,180,0,0,Gamepad,0
13:20.6,175.26,-0.34,359.29,180,0,0,Gamepad,0
13:20.6,175.26,0,359.29,180,0,0,Gamepad,0
13:20.7,175.26,0,359.29,180,0,0,Gamepad,0
13:20.7,175.6,0.34,359.29,180,0,0,Gamepad,0
13:20.7,175.6,0,359.29,180,0,0,Gamepad,0
13:20.7,175.6,0,359.29,180,0,0,Gamepad,0
13:20.7,175.6,0,359.29,180,0,0,Gamepad,0
13:20.8,175.6,0,359.29,180,0,0,Gamepad,0
13:20.8,175.6,0,359.29,180,0,0,Gamepad,0
13:20.8,175.26,-0.34,359.29,180,0,0,Gamepad,0
13:20.8,175.26,0,359.29,180,0,0,Gamepad,0
13:20.8,175.26,0,359.29,180,0,0,Gamepad,0
13:20.9,175.6,0.34,359.29,180,0,0,Gamepad,0
13:20.9,175.26,-0.34,359.29,180,0,0,Gamepad,0
13:20.9,175.6,0.34,359.29,180,0,0,Gamepad,0
13:20.9,175.6,0,359.29,180,0,0,Gamepad,0
13:20.9,175.6,0,359.29,180,0,0,Gamepad,0
13:21.0,175.6,0,359.29,180,0,0,Gamepad,0
13:21.0,175.6,0,359.29,180,0,0,Gamepad,0
13:21.0,175.6,0,359.29,180,0,0,Gamepad,0
13:21.0,175.6,0,359.29,180,0,0,Gamepad,0
13:21.0,175.6,0,359.29,180,0,0,Gamepad,0
13:21.1,175.6,0,359.29,180,0,0,Gamepad,0
13:21.1,175.6,0,359.29,180,0,0,Gamepad,0
13:21.1,175.6,0,359.29,180,0,0,Gamepad,0
13:21.1,175.6,0,359.29,180,0,-0.9025,Gamepad,0
13:21.1,175.6,0,359.29,180,0,-0.9025,Gamepad,0
13:21.2,175.6,0,0.29,181,-359,-0.9025,Gamepad,0
13:21.2,177.32,1.72,1.29,182,1,-0.9025,Gamepad,0
13:21.2,180.41,3.09,2.29,183,1,-0.9025,Gamepad,0
13:21.2,183.85,3.44,4.29,185,2,-0.9025,Gamepad,0
13:21.2,189.35,5.5,6.29,187,2,-0.9025,Gamepad,0
13:21.3,195.88,6.53,8.29,189,2,0,Gamepad,0
13:21.3,203.09,7.21,8.29,189,0,0,Gamepad,0
13:21.3,206.87,3.78,8.29,189,0,0,Gamepad,0
13:21.3,215.81,8.94,7.29,188,-1,0,Gamepad,0
13:21.3,215.81,0,5.29,186,-2,0,Gamepad,0
13:21.4,215.12,-0.69,3.29,184,-2,0,Gamepad,0
13:21.4,215.12,0,2.29,183,-1,0,Gamepad,0
13:21.4,215.12,0,0.29,181,-2,0,Gamepad,0
13:21.4,215.12,0,359.29,180,359,0,Gamepad,0
13:21.4,215.12,0,357.29,178,-2,0,Gamepad,0
13:21.5,215.12,0,355.29,176,-2,0,Gamepad,0
13:21.5,215.12,0,354.29,175,-1,0,Gamepad,0
13:21.5,215.12,0,353.29,174,-1,0,Gamepad,0
13:21.5,215.12,0,351.29,172,-2,0,Gamepad,0
13:21.5,215.12,0,350.29,171,-1,0,Gamepad,0
13:21.6,215.12,0,349.29,170,-1,0,Gamepad,0
13:21.6,215.12,0,349.29,170,0,0,Gamepad,0
13:21.6,215.12,0,349.29,170,0,0,Gamepad,0
13:21.6,215.12,0,349.29,170,0,0,Gamepad,0
13:21.6,215.12,0,349.29,170,0,0,Gamepad,0
13:21.7,215.12,0,349.29,170,0,0,Gamepad,0
13:21.7,215.12,0,350.29,171,1,0,Gamepad,0
13:21.7,215.12,0,351.29,172,1,0,Gamepad,0
13:21.7,215.12,0,351.29,172,0,0,Gamepad,0
13:21.7,215.12,0,353.29,174,2,0,Gamepad,0
13:21.8,215.12,0,354.29,175,1,0,Gamepad,0
13:21.8,215.12,0,355.29,176,1,0,Gamepad,0
13:21.8,215.12,0,356.29,177,1,0,Gamepad,0
13:21.8,215.12,0,358.29,179,2,-0.9025,Gamepad,0
13:21.8,215.12,0,0.29,181,-358,-0.9025,Gamepad,0
13:21.9,215.12,0,2.29,183,2,-0.9025,Gamepad,0
13:21.9,215.81,0.69,4.29,185,2,-0.9025,Gamepad,0
13:21.9,216.84,1.03,7.29,188,3,0,Gamepad,0
13:21.9,224.74,7.9,8.29,189,1,0,Gamepad,0
13:21.9,225.43,0.69,9.29,190,1,0,Gamepad,0
13:22.0,231.96,6.53,9.29,190,0,0,Gamepad,0
13:22.0,231.96,0,9.29,190,0,0,Gamepad,0
13:22.0,230.93,-1.03,9.29,190,0,0,Gamepad,0
13:22.0,230.93,0,9.29,190,0,0,Gamepad,0
13:22.0,230.93,0,8.29,189,-1,0,Gamepad,0
13:22.1,230.93,0,7.29,188,-1,0,Gamepad,0
13:22.1,230.93,0,6.29,187,-1,0,Gamepad,0
13:22.1,230.93,0,5.29,186,-1,0,Gamepad,0
13:22.1,230.93,0,4.29,185,-1,0,Gamepad,0
13:22.1,230.93,0,2.29,183,-2,0,Gamepad,0
13:22.2,230.93,0,1.29,182,-1,0,Gamepad,0
13:22.2,230.93,0,0.29,181,-1,0,Gamepad,0
13:22.2,230.93,0,358.29,179,358,0,Gamepad,0
13:22.2,230.93,0,357.29,178,-1,0,Gamepad,0
13:22.2,230.93,0,355.29,176,-2,0,Gamepad,0
13:22.3,230.93,0,354.29,175,-1,0,Gamepad,0
13:22.3,230.93,0,353.29,174,-1,0,Gamepad,0
13:22.3,230.93,0,352.29,173,-1,0,Gamepad,0
13:22.3,230.93,0,351.29,172,-1,0,Gamepad,0
13:22.3,230.93,0,351.29,172,0,0,Gamepad,0
13:22.4,230.93,0,351.29,172,0,0,Gamepad,0
13:22.4,230.93,0,350.29,171,-1,0,Gamepad,0
13:22.4,230.93,0,351.29,172,1,0,Gamepad,0
13:22.4,230.93,0,351.29,172,0,-0.9025,Gamepad,0
13:22.4,230.93,0,351.29,172,0,-0.9025,Gamepad,0
13:22.5,230.93,0,353.29,174,2,-0.9025,Gamepad,0
13:22.5,232.65,1.72,355.29,176,2,-0.9025,Gamepad,0
13:22.5,236.08,3.43,357.29,178,2,-0.9025,Gamepad,0
13:22.5,240.55,4.47,0.29,181,-357,-0.9025,Gamepad,0
13:22.5,246.05,5.5,3.29,184,3,0,Gamepad,0
13:22.6,251.89,5.84,5.29,186,2,0,Gamepad,0
13:22.6,254.98,3.09,6.29,187,1,0,Gamepad,0
13:22.6,263.92,8.94,6.29,187,0,0,Gamepad,0
13:22.6,263.92,0,6.29,187,0,0,Gamepad,0
13:22.6,263.92,0,6.29,187,0,0,Gamepad,0
13:22.7,263.23,-0.69,6.29,187,0,0,Gamepad,0
13:22.7,263.23,0,5.29,186,-1,0,Gamepad,0
13:22.7,263.23,0,4.29,185,-1,0,Gamepad,0
13:22.7,259.11,-4.12,4.29,185,0,0,Gamepad,0
13:22.7,259.11,0,3.29,184,-1,0,Gamepad,0
13:22.8,259.11,0,2.29,183,-1,0,Gamepad,0
13:22.8,263.57,4.46,1.29,182,-1,0,Gamepad,0
13:22.8,263.57,0,0.29,181,-1,0,Gamepad,0
13:22.8,263.57,0,359.29,180,359,0,Gamepad,0
13:22.8,259.11,-4.46,358.29,179,-1,0,Gamepad,0
13:22.9,259.11,0,357.29,178,-1,0,Gamepad,0
13:22.9,263.23,4.12,356.29,177,-1,0,Gamepad,0
13:22.9,263.23,0,356.29,177,0,0,Gamepad,0
13:22.9,263.23,0,355.29,176,-1,0,Gamepad,0
13:22.9,263.23,0,355.29,176,0,0,Gamepad,0
13:23.0,263.57,0.34,354.29,175,-1,0,Gamepad,0
13:23.0,263.57,0,354.29,175,0,0,Gamepad,0
13:23.0,263.57,0,354.29,175,0,0,Gamepad,0
13:23.0,263.57,0,354.29,175,0,0,Gamepad,0
13:23.0,263.57,0,354.29,175,0,0,Gamepad,0
13:23.1,263.57,0,354.29,175,0,0,Gamepad,0
13:23.1,263.23,-0.34,354.29,175,0,-0.9025,Gamepad,0
13:23.1,263.23,0,355.29,176,1,-0.9025,Gamepad,0
13:23.1,263.57,0.34,356.29,177,1,-0.9025,Gamepad,0
13:23.1,265.29,1.72,358.29,179,2,-0.9025,Gamepad,0
13:23.2,268.73,3.44,1.29,182,-357,-0.9025,Gamepad,0
13:23.2,274.23,5.5,3.29,184,2,-0.9025,Gamepad,0
13:23.2,280.41,6.18,6.29,187,3,0,Gamepad,0
13:23.2,286.94,6.53,7.29,188,1,0,Gamepad,0
13:23.2,290.03,3.09,8.29,189,1,0,Gamepad,0
13:23.3,298.97,8.94,8.29,189,0,0,Gamepad,0
13:23.3,298.97,0,7.29,188,-1,0,Gamepad,0
13:23.3,298.28,-0.69,6.29,187,-1,0,Gamepad,0
13:23.3,298.28,0,5.29,186,-1,0,Gamepad,0
13:23.3,298.28,0,4.29,185,-1,0,Gamepad,0
13:23.4,298.28,0,3.29,184,-1,0,Gamepad,0
13:23.4,298.28,0,2.29,183,-1,0,Gamepad,0
13:23.4,298.28,0,1.29,182,-1,0,Gamepad,0
13:23.4,298.28,0,0.29,181,-1,0,Gamepad,0
13:23.4,298.28,0,359.29,180,359,0,Gamepad,0
13:23.5,298.28,0,357.29,178,-2,0,Gamepad,0
13:23.5,298.28,0,356.29,177,-1,0,Gamepad,0
13:23.5,298.28,0,355.29,176,-1,0,Gamepad,0
13:23.5,298.28,0,355.29,176,0,0,Gamepad,0
13:23.5,298.28,0,354.29,175,-1,0,Gamepad,0
13:23.6,298.28,0,353.29,174,-1,0,Gamepad,0
13:23.6,298.28,0,353.29,174,0,0,Gamepad,0
13:23.6,298.28,0,352.29,173,-1,0,Gamepad,0
13:23.6,298.28,0,352.29,173,0,0,Gamepad,0
13:23.6,298.28,0,352.29,173,0,0,Gamepad,0
13:23.7,298.28,0,352.29,173,0,0,Gamepad,0
13:23.7,298.28,0,353.29,174,1,0,Gamepad,0
13:23.7,298.28,0,353.29,174,0,0,Gamepad,0
13:23.7,298.28,0,354.29,175,1,-0.9025,Gamepad,0
13:23.7,298.28,0,355.29,176,1,-0.9025,Gamepad,0
13:23.8,298.28,0,356.29,177,1,-0.9025,Gamepad,0
13:23.8,298.28,0,358.29,179,2,-0.9025,Gamepad,0
13:23.8,303.78,5.5,0.29,181,-358,0,Gamepad,0
13:23.8,307.9,4.12,2.29,183,2,0,Gamepad,0
13:23.8,308.59,0.69,3.29,184,1,0,Gamepad,0
13:23.9,312.03,3.44,3.29,184,0,0,Gamepad,0
13:23.9,315.81,3.78,3.29,184,0,0,Gamepad,0
13:23.9,315.81,0,4.29,185,1,0,Gamepad,0
13:23.9,311,-4.81,4.29,185,0,0,Gamepad,0
13:23.9,311,0,3.29,184,-1,0,Gamepad,0
13:24.0,311,0,3.29,184,0,0,Gamepad,0
13:24.0,311,0,3.29,184,0,0,Gamepad,0
13:24.0,311,0,3.29,184,0,0,Gamepad,0
13:24.0,311,0,2.29,183,-1,0,Gamepad,0
13:24.0,311,0,2.29,183,0,0,Gamepad,0
13:24.1,311,0,1.29,182,-1,0,Gamepad,0
13:24.1,311,0,1.29,182,0,0,Gamepad,0
13:24.1,311,0,0.29,181,-1,0,Gamepad,0
13:24.1,311,0,0.29,181,0,0,Gamepad,0
13:24.1,311,0,359.29,180,359,0,Gamepad,0
13:24.2,311,0,359.29,180,0,0,Gamepad,0
13:24.2,311,0,358.29,179,-1,0,Gamepad,0
13:24.2,311,0,357.29,178,-1,0,Gamepad,0
13:24.2,311,0,357.29,178,0,0,Gamepad,0
13:24.2,311,0,356.29,177,-1,0,Gamepad,0
13:24.3,311,0,356.29,177,0,0,Gamepad,0
13:24.3,311,0,356.29,177,0,0,Gamepad,0
13:24.3,311,0,356.29,177,0,0,Gamepad,0
13:24.3,311,0,356.29,177,0,-0.9025,Gamepad,0
13:24.3,311,0,356.29,177,0,-0.9025,Gamepad,0
13:24.4,311,0,357.29,178,1,-0.9025,Gamepad,0
13:24.4,312.71,1.71,359.29,180,2,-0.9025,Gamepad,0
13:24.4,321.31,8.6,1.29,182,-358,0,Gamepad,0
13:24.4,322.34,1.03,2.29,183,1,0,Gamepad,0
13:24.4,332.99,10.65,3.29,184,1,0,Gamepad,0
13:24.5,333.68,0.69,3.29,184,0,0,Gamepad,0
13:24.5,336.77,3.09,2.29,183,-1,0,Gamepad,0
13:24.5,336.77,0,2.29,183,0,0,Gamepad,0
13:24.5,331.96,-4.81,2.29,183,0,0,Gamepad,0
13:24.5,331.96,0,1.29,182,-1,0,Gamepad,0
13:24.6,331.96,0,1.29,182,0,0,Gamepad,0
13:24.6,331.96,0,0.29,181,-1,0,Gamepad,0
13:24.6,331.96,0,0.29,181,0,0,Gamepad,0
13:24.6,331.96,0,359.29,180,359,0,Gamepad,0
13:24.6,331.96,0,359.29,180,0,0,Gamepad,0
13:24.7,331.96,0,359.29,180,0,0,Gamepad,0
13:24.7,331.96,0,358.29,179,-1,0,Gamepad,0
13:24.7,331.96,0,357.29,178,-1,0,Gamepad,0
13:24.7,331.96,0,357.29,178,0,0,Gamepad,0
13:24.7,331.96,0,357.29,178,0,0,Gamepad,0
13:24.8,331.96,0,357.29,178,0,0,Gamepad,0
13:24.8,331.96,0,357.29,178,0,0,Gamepad,0
13:24.8,331.96,0,357.29,178,0,0,Gamepad,0
13:24.8,331.96,0,357.29,178,0,0,Gamepad,0
13:24.8,331.96,0,357.29,178,0,0,Gamepad,0
13:24.9,331.96,0,357.29,178,0,0,Gamepad,0
13:24.9,331.96,0,357.29,178,0,0,Gamepad,0
13:24.9,331.96,0,357.29,178,0,0,Gamepad,0
13:24.9,331.96,0,357.29,178,0,0,Gamepad,0
13:24.9,331.96,0,357.29,178,0,-0.9025,Gamepad,0
13:25.0,331.96,0,358.29,179,1,-0.9025,Gamepad,0
13:25.0,331.96,0,359.29,180,1,-0.9025,Gamepad,0
13:25.0,338.83,6.87,1.29,182,-358,-0.9025,Gamepad,0
13:25.0,342.27,3.44,2.29,183,1,0,Gamepad,0
13:25.0,342.27,0,4.29,185,2,0,Gamepad,0
13:25.1,348.45,6.18,4.29,185,0,0,Gamepad,0
13:25.1,354.98,6.53,3.29,184,-1,0,Gamepad,0
13:25.1,354.98,0,3.29,184,0,0,Gamepad,0
13:25.1,349.48,-5.5,2.29,183,-1,0,Gamepad,0
13:25.1,349.48,0,2.29,183,0,0,Gamepad,0
13:25.2,349.48,0,1.29,182,-1,0,Gamepad,0
13:25.2,349.48,0,1.29,182,0,0,Gamepad,0
13:25.2,349.48,0,0.29,181,-1,0,Gamepad,0
13:25.2,349.48,0,0.29,181,0,0,Gamepad,0
13:25.2,349.48,0,359.29,180,359,0,Gamepad,0
13:25.3,349.48,0,359.29,180,0,0,Gamepad,0
13:25.3,349.48,0,358.29,179,-1,0,Gamepad,0
13:25.3,349.48,0,357.29,178,-1,0,Gamepad,0
13:25.3,349.48,0,357.29,178,0,0,Gamepad,0
13:25.3,349.48,0,357.29,178,0,0,Gamepad,0
13:25.4,349.48,0,356.29,177,-1,0,Gamepad,0
13:25.4,349.48,0,356.29,177,0,0,Gamepad,0
13:25.4,349.48,0,356.29,177,0,0,Gamepad,0
13:25.4,349.48,0,356.29,177,0,0,Gamepad,0
13:25.4,349.48,0,356.29,177,0,0,Gamepad,0
13:25.5,349.48,0,356.29,177,0,0,Gamepad,0
13:25.5,349.48,0,356.29,177,0,0,Gamepad,0
13:25.5,349.48,0,356.29,177,0,0,Gamepad,0
13:25.5,349.48,0,357.29,178,1,0,Gamepad,0
13:25.5,349.48,0,357.29,178,0,0,Gamepad,0
13:25.6,349.48,0,357.29,178,0,0,Gamepad,0
13:25.6,349.48,0,357.29,178,0,-0.9025,Gamepad,0
13:25.6,349.48,0,358.29,179,1,-0.9025,Gamepad,0
13:25.6,349.48,0,359.29,180,1,-0.9025,Gamepad,0
13:25.6,354.3,4.82,0.29,181,-359,-0.9025,Gamepad,0
13:25.7,355.67,1.37,2.29,183,2,-0.9025,Gamepad,0
13:25.7,358.42,2.75,4.29,185,2,-0.9025,Gamepad,0
13:25.7,368.04,9.62,6.29,187,2,-0.9025,Gamepad,0
13:25.7,369.42,1.38,7.29,188,1,0,Gamepad,0
13:25.7,375.26,5.84,9.29,190,2,0,Gamepad,0
13:25.8,382.47,7.21,9.29,190,0,0,Gamepad,0
13:25.8,387.29,4.82,8.29,189,-1,0,Gamepad,0
13:25.8,387.29,0,7.29,188,-1,0,Gamepad,0
13:25.8,387.29,0,5.29,186,-2,0,Gamepad,0
13:25.8,387.29,0,4.29,185,-1,0,Gamepad,0
13:25.9,387.29,0,2.29,183,-2,0,Gamepad,0
13:25.9,387.29,0,1.29,182,-1,0,Gamepad,0
13:25.9,387.29,0,359.29,180,358,0,Gamepad,0
13:25.9,387.29,0,358.29,179,-1,0,Gamepad,0
13:25.9,387.29,0,356.29,177,-2,0,Gamepad,0
13:26.0,387.29,0,355.29,176,-1,0,Gamepad,0
13:26.0,387.29,0,354.29,175,-1,0,Gamepad,0
13:26.0,387.29,0,353.29,174,-1,0,Gamepad,0
13:26.0,387.29,0,351.29,172,-2,0,Gamepad,0
13:26.0,387.29,0,351.29,172,0,0,Gamepad,0
13:26.1,387.29,0,350.29,171,-1,0,Gamepad,0
13:26.1,387.29,0,350.29,171,0,0,Gamepad,0
13:26.1,387.29,0,350.29,171,0,0,Gamepad,0
13:26.1,387.29,0,350.29,171,0,0,Gamepad,0
13:26.1,387.29,0,350.29,171,0,0,Gamepad,0
13:26.2,387.29,0,351.29,172,1,0,Gamepad,0
13:26.2,387.29,0,352.29,173,1,0,Gamepad,0
13:26.2,387.63,0.34,353.29,174,1,0,Gamepad,0
13:26.2,387.63,0,353.29,174,0,0,Gamepad,0
13:26.2,387.29,-0.34,354.29,175,1,0,Gamepad,0
13:26.3,387.29,0,355.29,176,1,0,Gamepad,0
13:26.3,387.29,0,356.29,177,1,-0.9025,Gamepad,0
13:26.3,387.63,0.34,358.29,179,2,-0.9025,Gamepad,0
13:26.3,387.63,0,0.29,181,-358,-0.9025,Gamepad,0
13:26.3,389.35,1.72,3.29,184,3,-0.9025,Gamepad,0
13:26.4,392.78,3.43,6.29,187,3,0,Gamepad,0
13:26.4,402.06,9.28,8.29,189,2,0,Gamepad,0
13:26.4,403.78,1.72,8.29,189,0,0,Gamepad,0
13:26.4,410.31,6.53,8.29,189,0,0,Gamepad,0
13:26.4,410.31,0,9.29,190,1,0,Gamepad,0
13:26.5,409.62,-0.69,8.29,189,-1,0,Gamepad,0
13:26.5,409.62,0,8.29,189,0,0,Gamepad,0
13:26.5,409.62,0,8.29,189,0,0,Gamepad,0
13:26.5,409.62,0,7.29,188,-1,0,Gamepad,0
13:26.5,409.62,0,6.29,187,-1,0,Gamepad,0
13:26.6,409.62,0,5.29,186,-1,0,Gamepad,0
13:26.6,410.31,0.69,4.29,185,-1,0,Gamepad,0
13:26.6,410.31,0,2.29,183,-2,0,Gamepad,0
13:26.6,410.31,0,1.29,182,-1,0,Gamepad,0
13:26.6,410.31,0,0.29,181,-1,0,Gamepad,0
13:26.7,410.31,0,359.29,180,359,0,Gamepad,0
13:26.7,410.31,0,357.29,178,-2,0,Gamepad,0
13:26.7,410.31,0,356.29,177,-1,0,Gamepad,0
13:26.7,410.31,0,355.29,176,-1,0,Gamepad,0
13:26.7,409.62,-0.69,354.29,175,-1,0,Gamepad,0
13:26.8,409.62,0,354.29,175,0,0,Gamepad,0
13:26.8,409.62,0,353.29,174,-1,0,Gamepad,0
13:26.8,409.62,0,352.29,173,-1,0,Gamepad,0
13:26.8,409.62,0,352.29,173,0,0,Gamepad,0
13:26.8,409.62,0,352.29,173,0,0,Gamepad,0
13:26.9,410.31,0.69,352.29,173,0,0,Gamepad,0
13:26.9,410.31,0,352.29,173,0,0,Gamepad,0
13:26.9,410.31,0,352.29,173,0,0,Gamepad,0
13:26.9,409.62,-0.69,353.29,174,1,-0.9025,Gamepad,0
13:26.9,409.62,0,354.29,175,1,-0.9025,Gamepad,0
13:27.0,409.62,0,355.29,176,1,-0.9025,Gamepad,0
13:27.0,410.31,0.69,357.29,178,2,-0.9025,Gamepad,0
13:27.0,411,0.69,0.29,181,-357,-0.9025,Gamepad,0
13:27.0,415.81,4.81,2.29,183,2,-0.9025,Gamepad,0
13:27.0,421.31,5.5,5.29,186,3,0,Gamepad,0
13:27.1,431.96,10.65,7.29,188,2,0,Gamepad,0
13:27.1,434.36,2.4,8.29,189,1,0,Gamepad,0
13:27.1,438.49,4.13,8.29,189,0,0,Gamepad,0
13:27.1,438.49,0,8.29,189,0,0,Gamepad,0
13:27.1,438.49,0,7.29,188,-1,0,Gamepad,0
13:27.2,438.49,0,6.29,187,-1,0,Gamepad,0
13:27.2,438.49,0,6.29,187,0,0,Gamepad,0
13:27.2,438.49,0,5.29,186,-1,0,Gamepad,0
13:27.2,438.49,0,4.29,185,-1,0,Gamepad,0
13:27.2,438.49,0,3.29,184,-1,0,Gamepad,0
13:27.3,438.49,0,2.29,183,-1,0,Gamepad,0
13:27.3,438.49,0,1.29,182,-1,0,Gamepad,0
13:27.3,438.49,0,0.29,181,-1,0,Gamepad,0
13:27.3,438.49,0,359.29,180,359,0,Gamepad,0
13:27.3,438.49,0,357.29,178,-2,0,Gamepad,0
13:27.4,438.49,0,356.29,177,-1,0,Gamepad,0
13:27.4,438.49,0,355.29,176,-1,0,Gamepad,0
13:27.4,438.49,0,355.29,176,0,0,Gamepad,0
13:27.4,438.49,0,354.29,175,-1,0,Gamepad,0
13:27.4,438.49,0,354.29,175,0,0,Gamepad,0
13:27.5,438.49,0,353.29,174,-1,0,Gamepad,0
13:27.5,438.49,0,353.29,174,0,0,Gamepad,0
13:27.5,438.49,0,353.29,174,0,0,Gamepad,0
13:27.5,438.49,0,353.29,174,0,0,Gamepad,0
13:27.5,438.49,0,353.29,174,0,0,Gamepad,0
13:27.6,438.49,0,353.29,174,0,0,Gamepad,0
13:27.6,438.49,0,354.29,175,1,-0.9025,Gamepad,0
13:27.6,438.49,0,354.29,175,0,-0.9025,Gamepad,0
13:27.6,438.49,0,356.29,177,2,-0.9025,Gamepad,0
13:27.6,443.3,4.81,358.29,179,2,-0.9025,Gamepad,0
13:27.7,444.67,1.37,1.29,182,-357,0,Gamepad,0
13:27.7,452.58,7.91,2.29,183,1,0,Gamepad,0
13:27.7,454.64,2.06,3.29,184,1,0,Gamepad,0
13:27.7,462.54,7.9,4.29,185,1,0,Gamepad,0
13:27.7,462.54,0,4.29,185,0,0,Gamepad,0
13:27.8,462.54,0,4.29,185,0,0,Gamepad,0
13:27.8,462.54,0,4.29,185,0,0,Gamepad,0
13:27.8,462.54,0,3.29,184,-1,0,Gamepad,0
13:27.8,462.2,-0.34,3.29,184,0,0,Gamepad,0
13:27.8,462.2,0,3.29,184,0,0,Gamepad,0
13:27.9,462.2,0,2.29,183,-1,0,Gamepad,0
13:27.9,462.54,0.34,2.29,183,0,0,Gamepad,0
13:27.9,462.54,0,2.29,183,0,0,Gamepad,0
13:27.9,462.54,0,1.29,182,-1,0,Gamepad,0
13:27.9,462.89,0.35,1.29,182,0,0,Gamepad,0
13:28.0,462.89,0,0.29,181,-1,0,Gamepad,0
